"Viewer version","2.91"
"Measure start time","14 May 2025 11:19:14"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","100"
"Timing information","Relative"
"Article code","SLG64-0075          "
"Serial Number","140900018"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM10, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","5"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [nl/min]"
"301","30.1056","910.000"
"302","30.1692","900.800"
"303","30.2652","891.200"
"304","30.3610","884.000"
"305","30.5050","875.800"
"306","30.6009","869.000"
"307","30.6806","860.600"
"308","30.7769","850.200"
"309","30.8724","844.000"
"310","30.9844","836.400"
"311","31.0803","829.200"
"312","31.1761","823.000"
"313","31.2724","814.200"
"314","31.3680","807.000"
"315","31.4638","797.800"
"316","31.5759","792.000"
"317","31.6714","784.600"
"318","31.7675","778.400"
"319","31.8636","769.000"
"320","31.9593","765.800"
"321","32.0554","759.600"
"322","32.1830","749.400"
"323","32.2788","742.200"
"324","32.3748","736.200"
"325","32.4706","733.000"
"326","32.5668","728.000"
"327","32.6626","723.000"
"328","32.7582","718.200"
"329","32.8861","711.600"
"330","32.9819","708.200"
"331","33.0459","702.200"
"332","33.1736","699.800"
"333","33.2694","693.600"
"334","33.3654","689.000"
"335","33.4614","684.000"
"336","33.5573","679.000"
"337","33.6531","667.800"
"338","33.7807","662.400"
"339","33.8770","659.600"
"340","33.9568","1079.800"
"341","34.0526","1447.200"
"342","34.1483","1523.000"
"343","34.2924","1530.000"
"344","34.3887","1519.800"
"345","34.4839","1506.800"
"346","34.5481","1491.200"
"347","34.6442","1476.600"
"348","34.7718","1462.200"
"349","34.8517","1448.200"
"350","34.9954","1440.600"
"351","35.0594","1428.800"
"352","35.1553","1414.400"
"353","35.2510","1400.400"
"354","35.3470","1388.400"
"355","35.4590","1375.000"
"356","35.5545","1363.400"
"357","35.6505","1353.000"
"358","35.7943","1342.000"
"359","35.8589","1330.600"
"360","35.9541","1318.200"
"361","36.0501","1302.800"
"362","36.1620","1292.400"
"363","36.2581","1281.200"
"364","36.3539","1271.200"
"365","36.4496","1260.600"
"366","36.5453","1250.000"
"367","36.6414","1239.600"
"368","36.7694","1228.000"
"369","36.8652","1219.000"
"370","36.9607","1207.800"
"371","37.0570","1200.200"
"372","37.1528","1186.400"
"373","37.2487","1176.600"
"374","37.3443","1164.600"
"375","37.4404","1157.400"
"376","37.5681","1150.000"
"377","37.6640","1138.600"
"378","37.7598","1129.600"
"379","37.8561","1120.400"
"380","37.9518","1124.200"
"381","38.0317","1701.600"
"382","38.1598","1921.800"
"383","38.2554","1973.000"
"384","38.3514","1969.800"
"385","38.4798","1957.800"
"386","38.5750","1939.200"
"387","38.6712","1921.400"
"388","38.7349","1905.000"
"389","38.8308","1884.000"
"390","38.9586","1867.400"
"391","39.0384","1849.800"
"392","39.1821","1832.800"
"393","39.2622","1816.000"
"394","39.3262","1798.800"
"395","39.4542","1783.200"
"396","39.5500","1769.000"
"397","39.6777","1755.200"
"398","39.7735","1737.200"
"399","39.8694","1723.400"
"400","39.9655","1709.400"
"401","40.0294","1693.200"
"402","40.1252","1679.000"
"403","40.2532","1663.400"
"404","40.3329","1647.600"
"405","40.4448","1636.200"
"406","40.5407","1621.400"
"407","40.6371","1606.000"
"408","40.7325","1591.000"
"409","40.8291","1578.000"
"410","40.9242","1613.200"
"411","41.0683","2227.400"
"412","41.1639","2384.000"
"413","41.2439","2414.600"
"414","41.3401","2408.400"
"415","41.4357","2387.800"
"416","41.5314","2361.600"
"417","41.6275","2340.400"
"418","41.7553","2321.200"
"419","41.8192","2298.600"
"420","41.9469","2277.800"
"421","42.0268","2257.800"
"422","42.1706","2238.600"
"423","42.2671","2218.600"
"424","42.3624","2198.400"
"425","42.4261","2176.200"
"426","42.5223","2158.800"
"427","42.6183","2138.200"
"428","42.7457","2118.000"
"429","42.8419","2101.200"
"430","42.9375","2082.200"
"431","43.0333","2064.200"
"432","43.1132","2046.600"
"433","43.2412","2032.600"
"434","43.3371","2012.000"
"435","43.4329","1996.200"
"436","43.5607","1978.200"
"437","43.6567","1957.000"
"438","43.7364","1944.400"
"439","43.8321","1924.400"
"440","43.9281","1907.000"
"441","44.0242","1891.200"
"442","44.1199","1873.800"
"443","44.2318","1859.200"
"444","44.3274","1842.600"
"445","44.4234","1827.600"
"446","44.5354","1814.800"
"447","44.6312","1799.600"
"448","44.7272","1782.600"
"449","44.8230","1766.400"
"450","44.9505","1752.600"
"451","45.0466","1736.400"
"452","45.1104","1720.000"
"453","45.2067","1706.000"
"454","45.3343","1690.800"
"455","45.4301","1688.600"
"456","45.5419","2271.600"
"457","45.6377","2482.000"
"458","45.7336","2524.800"
"459","45.8457","2513.000"
"460","45.9254","2497.200"
"461","46.0213","2473.200"
"462","46.1171","2448.800"
"463","46.2130","2425.800"
"464","46.3408","2403.600"
"465","46.4369","2379.200"
"466","46.5003","2355.600"
"467","46.6286","2334.200"
"468","46.7243","2315.000"
"469","46.8203","2295.600"
"470","46.9480","2274.800"
"471","47.0440","2253.400"
"472","47.1079","2233.400"
"473","47.2036","2216.400"
"474","47.3316","2197.800"
"475","47.4273","2178.600"
"476","47.5231","2158.400"
"477","47.6191","2141.200"
"478","47.7148","2123.400"
"479","47.7946","2107.000"
"480","47.9227","2087.800"
"481","48.0187","2069.200"
"482","48.1463","2051.000"
"483","48.2424","2031.600"
"484","48.3221","2014.800"
"485","48.4181","1995.200"
"486","48.5140","1978.600"
"487","48.6096","1957.400"
"488","48.7374","1940.200"
"489","48.8174","1921.000"
"490","48.9132","1906.400"
"491","49.0090","1888.000"
"492","49.1051","1870.400"
"493","49.2010","1857.000"
"494","49.3446","1839.600"
"495","49.4086","1822.400"
"496","49.5044","1809.800"
"497","49.6002","1848.000"
"498","49.7283","2468.000"
"499","49.8240","2612.600"
"500","49.8880","2641.200"
"501","50.0157","2629.800"
"502","50.1117","2609.200"
"503","50.2078","2585.400"
"504","50.3360","2560.400"
"505","50.4313","2534.200"
"506","50.5109","2509.800"
"507","50.6071","2484.200"
"508","50.7028","2464.200"
"509","50.7987","2440.200"
"510","50.9106","2419.600"
"511","51.0065","2393.600"
"512","51.1024","2375.000"
"513","51.1981","2351.800"
"514","51.2939","2334.000"
"515","51.3899","2310.600"
"516","51.5178","2290.400"
"517","51.6136","2270.000"
"518","51.6935","2250.600"
"519","51.7890","2232.400"
"520","51.8854","2210.600"
"521","52.0130","2190.400"
"522","52.1088","2172.600"
"523","52.2367","2152.000"
"524","52.3326","2132.600"
"525","52.3963","2113.800"
"526","52.4923","2095.200"
"527","52.5881","2076.800"
