"Viewer version","2.91"
"Measure start time","13 May 2025 12:44:44"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","100"
"Timing information","Relative"
"Article code","SLG64-0075          "
"Serial Number","140900018"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM10, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","5"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [nl/min]"
"644","64.2363","1173.200"
"645","64.3481","1168.200"
"646","64.4440","1164.000"
"647","64.5402","1159.000"
"648","64.6361","1156.600"
"649","64.7323","1153.600"
"650","64.8279","1147.200"
"651","64.9237","1144.400"
"652","65.0677","1140.800"
"653","65.1634","1134.200"
"654","65.2271","1131.600"
"655","65.3233","1128.400"
"656","65.4512","1123.800"
"657","65.5470","1119.800"
"658","65.6427","1113.400"
"659","65.7388","1108.400"
"660","65.8188","1101.000"
"661","65.9463","1098.400"
"662","66.0424","1096.000"
"663","66.1222","1092.400"
"664","66.2659","1086.400"
"665","66.3298","1082.800"
"666","66.4259","1082.000"
"667","66.5215","1077.000"
"668","66.6176","1072.800"
"669","66.7293","1067.000"
"670","66.8255","1062.600"
"671","66.9211","1060.200"
"672","67.0490","1058.400"
"673","67.1128","1053.000"
"674","67.2407","1048.800"
"675","67.3364","1046.200"
"676","67.4165","1041.400"
"677","67.5602","1037.600"
"678","67.6562","1036.000"
"679","67.7201","1031.200"
"680","67.8158","1028.000"
"681","67.9118","1022.200"
"682","68.0243","1017.600"
"683","68.1198","1012.800"
"684","68.2635","1012.800"
"685","68.3274","1008.600"
"686","68.4233","1002.400"
"687","68.5191","999.000"
"688","68.6150","995.000"
"689","68.7588","991.800"
"690","68.8546","990.200"
"691","68.9506","986.800"
"692","69.0302","982.800"
"693","69.1263","979.600"
"694","69.2224","974.400"
"695","69.3339","973.200"
"696","69.4300","971.600"
"697","69.5259","968.600"
"698","69.6057","963.200"
"699","69.7017","958.800"
"700","69.8296","955.600"
"701","69.9253","953.000"
"702","70.0371","950.400"
"703","70.1331","945.400"
"704","70.2290","942.200"
"705","70.3087","937.800"
"706","70.4049","936.000"
"707","70.5006","933.000"
"708","70.6285","929.200"
"709","70.7085","927.800"
"710","70.8522","922.600"
"711","70.9327","918.600"
"712","70.9961","914.600"
"713","71.1239","916.600"
"714","71.2198","909.600"
"715","71.3474","904.200"
"716","71.4433","899.600"
"717","71.5396","895.800"
"718","71.6032","894.400"
"719","71.6993","890.600"
"720","71.8271","887.200"
"721","71.9069","883.600"
"722","72.0029","879.600"
"723","72.1147","877.200"
"724","72.2105","873.000"
"725","72.3065","872.200"
"726","72.4026","868.000"
"727","72.5300","863.600"
"728","72.6256","861.000"
"729","72.6897","855.800"
"730","72.8178","854.000"
"731","72.9136","851.800"
"732","73.0415","851.000"
"733","73.1373","848.400"
"734","73.2330","844.800"
"735","73.2970","843.000"
"736","73.3928","837.800"
"737","73.5205","836.000"
"738","73.6164","832.600"
"739","73.7125","831.400"
"740","73.8082","826.000"
"741","73.9040","822.200"
"742","74.0005","820.000"
"743","74.0956","817.800"
"744","74.1917","813.600"
"745","74.2874","811.600"
"746","74.4152","808.600"
"747","74.5111","802.800"
"748","74.6071","800.400"
"749","74.7028","795.000"
"750","74.7988","791.600"
"751","74.8947","791.600"
"752","74.9906","786.000"
"753","75.0864","783.600"
"754","75.2144","782.000"
"755","75.3264","776.400"
"756","75.4222","772.400"
"757","75.5179","770.800"
"758","75.6139","769.600"
"759","75.6779","766.400"
"760","75.8063","765.200"
"761","75.9016","760.000"
"762","75.9977","758.200"
"763","76.0935","756.200"
"764","76.1892","753.200"
"765","76.2852","751.400"
"766","76.3812","747.800"
"767","76.5249","744.400"
"768","76.6207","742.000"
"769","76.7168","737.200"
"770","76.7966","735.800"
"771","76.8924","734.000"
"772","76.9883","734.000"
"773","77.0847","728.600"
"774","77.2125","726.200"
"775","77.3079","722.000"
"776","77.3876","718.400"
"777","77.4838","719.200"
"778","77.5795","719.600"
"779","77.7076","713.200"
"780","77.8032","711.400"
"781","77.8990","708.600"
"782","77.9949","707.000"
"783","78.0908","705.400"
"784","78.1865","704.600"
"785","78.2826","703.400"
